TIMESTAMP,W_10uheightAboveGround_10,W_10vheightAboveGround_10,W_2rheightAboveGround_2,W_2shheightAboveGround_2,W_2theightAboveGround_2,W_SUNSDsurface_0,W_aptmpheightAboveGround_2,W_dlwrfsurface_0,W_dswrfsurface_0,W_gustsurface_0,W_msletmeanSea_0,W_presheightAboveGround_80,W_pwatatmosphereSingleLayer_0,W_qheightAboveGround_80,W_spsurface_0,W_tccatmosphere_0,W_theightAboveGround_80,W_tmaxheightAboveGround_2,W_tminheightAboveGround_2,W_tozneatmosphereSingleLayer_0,W_tpsurface_0,W_tsurface_0,W_uheightAboveGround_80,W_vheightAboveGround_80,SG_TOTAL_KWH_ENERGIA,GI_TOTAL_KWH_ENERGIA
2023-07-26 08:00:00,-2.8272058977009927e-09,-1.8883565740562353e-09,2.8255721356916025e-08,5.147633330985342e-12,2.31502858388514e-07,5.636171384224608e-06,2.3149484117017196e-07,2.4802670363333483e-07,2.2719932322319115e-07,3.700958741480694e-09,7.956801451129674e-05,7.335375424166538e-05,1.1470263525419104e-08,5.0477141176083925e-12,7.403272589343696e-05,0.0,2.301768055856721e-07,2.315021339190927e-07,2.2843674346650725e-07,2.3506186393448325e-07,0.0,2.3675341112067476e-07,-3.3019638043303335e-09,-2.14579905286206e-09,2.540000000008149,372.652099609375
2023-07-26 09:00:00,-2.5935108711588164e-09,-1.29545709476287e-09,2.3883195483258566e-08,4.9199611166192534e-12,2.330966351403629e-07,8.45425707633691e-06,2.3306423638455202e-07,2.5124180223873236e-07,3.033537744910223e-07,2.963271370141077e-09,7.95230759420919e-05,7.335228697808024e-05,1.1394878094645703e-08,4.818398681086502e-12,7.40266378412896e-05,0.0,2.3162287382759682e-07,2.3310598059869242e-07,2.2846929562208095e-07,2.3526939968879163e-07,0.0,2.41816369738567e-07,-2.971604978804959e-09,-1.3829528387471273e-09,11.21999999997206,380.613525390625
2023-07-26 10:00:00,-2.1578565823059834e-09,-6.665450024803237e-10,1.9963854916459115e-08,4.6176517998784255e-12,2.346092440358942e-07,1.1272342768449215e-05,2.344703801733976e-07,2.5491413810328145e-07,3.741868753880885e-07,2.263812268005197e-09,7.94840123886835e-05,7.335025264802406e-05,1.1155409596414114e-08,4.5175353124370675e-12,7.402146175888703e-05,0.0,2.3308688233018988e-07,2.346092440358942e-07,2.2846929562208095e-07,2.352877286810912e-07,0.0,2.467296501781547e-07,-2.3985709605683186e-09,-6.469290722462532e-10,42.0,433.3348388671875
2023-07-26 11:00:00,-1.4168133153895495e-09,-2.2303723836619823e-11,1.7039282818064197e-08,4.339455286544379e-12,2.3589118838119164e-07,1.4090428460561519e-05,2.3490279539628846e-07,2.585861289108756e-07,4.3673778671826874e-07,1.3916536060213649e-09,7.942994680814674e-05,7.333175550624202e-05,1.0898437922419971e-08,4.252555581530772e-12,7.399924425010916e-05,0.0,2.3434876422852697e-07,2.3589118838119164e-07,2.2846929562208095e-07,2.3401430290004546e-07,0.0,2.5102487401155875e-07,-1.533971163098924e-09,6.370651862730241e-11,82.20000000001164,337.98431396484375
2023-07-26 12:00:00,-7.310781614350753e-10,1.270410644890971e-10,1.5046150947572647e-08,4.1676064211793996e-12,2.3700291009685278e-07,1.690851415267382e-05,2.3568615903954567e-07,2.621973005674411e-07,4.886160392054873e-07,1.0161388071234255e-09,7.936267342262869e-05,7.329565850981334e-05,1.061426064331087e-08,4.079889470779027e-12,7.396083142916407e-05,0.0,2.3537194346895934e-07,2.3701211591102144e-07,2.2846929562208095e-07,2.3251454621317168e-07,0.0,2.551403908858647e-07,-7.729305663261979e-10,2.548322946700407e-10,115.94000000000231,322.67132568359375
2023-07-26 13:00:00,-2.0484385374750798e-10,2.7340137041717175e-10,1.3595038124231951e-08,4.039714834189632e-12,2.3794158761228966e-07,2.818085692112304e-06,2.36414960079496e-07,2.8566266530843e-07,7.651211886086688e-07,1.0931636032172554e-09,7.928583650980875e-05,7.324789441476836e-05,1.0403653909286911e-08,3.94911226174327e-12,7.390917719418082e-05,0.0,2.3624365106430495e-07,2.3795644323856636e-07,2.3704946731477525e-07,2.3130394898308376e-07,0.0,2.5630826083219805e-07,-2.0380521550378916e-10,4.1479121947648626e-10,131.9899999999907,252.4747314453125
2023-07-26 14:00:00,2.290804614290781e-10,2.856858534580935e-10,1.2552818269196853e-08,3.935941613567576e-12,2.386673868726634e-07,5.636171384224608e-06,2.370206443526816e-07,2.8735814435788814e-07,7.508973932676571e-07,1.1721492927222815e-09,7.921281396916957e-05,7.319988032720282e-05,1.0342067250100708e-08,3.8473709728523695e-12,7.385866051489358e-05,0.0,2.370467056184119e-07,2.3867962587331504e-07,2.3703210752889374e-07,2.3045089468703678e-07,0.0,2.5563459503321837e-07,2.7426114669690496e-10,4.2857782172938376e-10,118.95000000001164,212.0168914794922
2023-07-26 15:00:00,4.780121908354296e-10,3.316404867102957e-10,1.1730387405246548e-08,3.840111256473355e-12,2.3917171164235194e-07,8.45425707633691e-06,2.3741726720408433e-07,2.882508455381476e-07,7.221673702302717e-07,1.397965152834144e-09,7.913920925365743e-05,7.314546962232001e-05,1.0287334463170793e-08,3.758479294411269e-12,7.380293087683407e-05,0.0,2.3767945084574425e-07,2.391702018443805e-07,2.3705973967439105e-07,2.3005824210232416e-07,0.0,2.53437767233185e-07,5.372665880823651e-10,4.635117803480616e-10,100.29999999998836,118.39102172851562
2023-07-26 16:00:00,6.105101045324602e-10,5.748916049734623e-10,1.1308948185345447e-08,3.7740549957171424e-12,2.3947398863352503e-07,1.1272342768449215e-05,2.3767301958202405e-07,2.883658239419728e-07,6.804348917887697e-07,1.6583596121833651e-09,7.9091708233848e-05,7.311133947204878e-05,1.0309427729527051e-08,3.699948103620151e-12,7.37666809319524e-05,0.0,2.3811693958770153e-07,2.394798215608597e-07,2.3704077164291437e-07,2.29566740135169e-07,0.0,2.5004375008917254e-07,6.766675778075675e-10,6.846002921806097e-10,125.3300000000163,201.22320556640625
2023-07-26 17:00:00,5.141646257251516e-10,6.394309421784748e-10,1.1198023914389399e-08,3.749433789002615e-12,2.3950912677816987e-07,1.4090428460561519e-05,2.3770246773092473e-07,2.878856477428274e-07,6.277304654388924e-07,1.7872531388980512e-09,7.904961697093918e-05,7.30747625672914e-05,1.0286137283474947e-08,3.68049584239118e-12,7.372918598620749e-05,0.0,2.3837623987041517e-07,2.3955000837198535e-07,2.3704098186794838e-07,2.2975043036571092e-07,0.0,2.4594408517369505e-07,5.810810204048636e-10,7.166092689502079e-10,115.30999999999769,232.298583984375
2023-07-26 18:00:00,8.875750084294217e-11,4.672365856138875e-10,1.144702280925476e-08,3.783131474945817e-12,2.3929079372871646e-07,1.690851415267382e-05,2.3755155410977622e-07,2.8691884307487826e-07,5.668209146185085e-07,1.3689990010401908e-09,7.903962566342958e-05,7.306170873591479e-05,1.0835535113371182e-08,3.708001943557219e-12,7.371597653538875e-05,0.0,2.3846249658410686e-07,2.3954037624315486e-07,2.3704078119859776e-07,2.292601436031633e-07,0.0,2.4142630010143176e-07,1.2809446183912803e-10,5.180111757438294e-10,98.29999999998836,226.31700134277344
2023-07-26 19:00:00,-4.599223680176028e-10,1.4041952811102488e-10,1.595294673243005e-08,4.499169848914985e-12,2.372793893873456e-07,2.818085692112304e-06,2.3598201174843332e-07,2.7933011187820093e-07,1.0874580908209804e-07,1.0287247556460141e-09,7.906887023788216e-05,7.30653350243947e-05,1.1180072683314455e-08,3.730087802301972e-12,7.371994580831603e-05,0.0,2.3840137931614059e-07,2.3925106563427524e-07,2.372888773419577e-07,2.2835755087299138e-07,0.0,2.3574387510194012e-07,-5.064076598647969e-10,1.1547524342566011e-10,66.6700000000128,199.54281616210935
2023-07-26 20:00:00,-8.972026017104796e-10,6.0742871704312185e-12,1.58973211116734e-08,3.875495870675683e-12,2.353618340821851e-07,4.242486595431826e-06,2.3484593716270258e-07,2.7664489750828636e-07,5.861400830379014e-08,1.2663642707605204e-09,7.911507088731765e-05,7.307168073366158e-05,1.1388169171622782e-08,3.708352505083272e-12,7.372623034662902e-05,0.0,2.3814500405494828e-07,2.3925830548131417e-07,2.3533009170206264e-07,2.2779705444767573e-07,0.0,2.321981872564719e-07,-1.0535506607358704e-09,-4.844046676877956e-11,32.16000000000349,131.1339111328125
2023-07-26 21:00:00,-1.223169888831623e-09,-6.026637798931619e-11,1.6102038880199822e-08,3.798990226336967e-12,2.3494370832820866e-07,4.242752935158941e-06,2.3450590570406188e-07,2.7472758486351133e-07,3.9082696622280724e-08,1.4588921072335242e-09,7.915487269844162e-05,7.30839906053404e-05,1.1384184146048434e-08,3.680044302181882e-12,7.374003452465155e-05,0.0,2.3789808443880244e-07,2.392147363537364e-07,2.3493879000339807e-07,2.2763798201963314e-07,0.0,2.3153943943554505e-07,-1.5457545111656857e-09,-5.871239786215585e-11,8.169999999983702,116.18507385253906
2023-07-26 22:00:00,-8.805187299294462e-10,1.2708026248623362e-10,1.7475205516130548e-08,3.8714815813507576e-12,2.3407053159723086e-07,4.242752935158941e-06,2.3380613042387113e-07,2.7368888882929317e-07,2.930849113072175e-08,1.0820404412587913e-09,7.916490007215256e-05,7.307417097863561e-05,1.1508519448597387e-08,3.683541899323671e-12,7.373105160374114e-05,0.0,2.3761057613555348e-07,2.392147363537364e-07,2.3405790392487163e-07,2.272397540430569e-07,0.0,2.309642869616393e-07,-1.179074576951975e-09,1.8206640474918393e-10,1.0100000000093132,92.567626953125
2023-07-26 23:00:00,-7.470284101816096e-10,5.737654324471848e-10,1.8035344296703366e-08,3.866533149089176e-12,2.3368484011573725e-07,4.242752935158941e-06,2.3348907973696224e-07,2.727879014723828e-07,2.3446792904577396e-08,1.1478411018591928e-09,7.918880940647925e-05,7.307643769837146e-05,1.1547721303030342e-08,3.717403707110366e-12,7.37357036387795e-05,0.0,2.372207649534472e-07,2.392147363537364e-07,2.3366847836266416e-07,2.274047672098053e-07,0.0,2.305184355693523e-07,-1.0240045566503797e-09,7.627620560920812e-10,-0.040000000008149,107.9950180053711
2023-07-27 00:00:00,-2.6767775821035855e-09,1.59903769599855e-09,1.840093679471633e-08,4.034797414509121e-12,2.3403575560406033e-07,4.242752935158941e-06,2.3390847708735892e-07,2.7156992427449345e-07,1.954035379175395e-08,3.7646283062447164e-09,7.922017939049044e-05,7.307961082560243e-05,1.186537198161959e-08,4.11415934501725e-12,7.374289259385506e-05,0.0,2.356360042273888e-07,2.392147363537364e-07,2.3336668321657038e-07,2.2791818884867146e-07,0.0,2.3152805334974826e-07,-3.885676476287811e-09,2.44999918175867e-09,0.0,111.45339965820312
2023-07-27 01:00:00,-2.670684857889432e-09,1.068390713328776e-09,3.156984359111215e-08,5.8289009127576725e-12,2.3183273934023e-07,0.0,2.317819509616483e-07,2.602454550841706e-07,0.0,3.523406444170133e-09,7.929025795053742e-05,7.311777813452364e-05,1.358065397115962e-08,6.610122170587643e-12,7.378769341644577e-05,0.0,2.3285909083521487e-07,2.3362968747891252e-07,2.3169572106436114e-07,2.333865752679176e-07,0.0,2.2974037733707209e-07,-3.750929876310573e-09,2.3764007159641553e-09,0.0,111.76139831542967
2023-07-27 02:00:00,-2.85675449401902e-09,6.928363843892714e-10,5.291474785104532e-08,9.080478234433807e-12,2.3083403375332884e-07,0.0,2.3083394775217855e-07,2.611941080357138e-07,0.0,3.5990970077298734e-09,7.928220911864703e-05,7.309243963768108e-05,1.4632580790838113e-08,9.328256556987129e-12,7.376469058064746e-05,0.0,2.3155655141853065e-07,2.3365251792010526e-07,2.3082849277003487e-07,2.336887574040243e-07,0.0,2.295532770334716e-07,-3.8368316668746516e-09,1.9974632270043137e-09,0.0,110.0637664794922
2023-07-27 03:00:00,-3.2327877027795866e-09,4.677822489581303e-11,5.926292385070429e-08,1.0033457309087495e-11,2.3062188844734e-07,0.0,2.3062162217898467e-07,2.628574750087556e-07,0.0,4.472062458931112e-09,7.928369231663315e-05,7.308041161822827e-05,1.4791840424131227e-08,1.0025566330107083e-11,7.375339211425792e-05,0.0,2.3102778307672454e-07,2.336455173117923e-07,2.305702116481369e-07,2.339017158941272e-07,0.0,2.29521898946172e-07,-4.473434380049967e-09,9.431632892594662e-10,0.0,110.34408569335938
2023-07-27 04:00:00,-3.114140680321371e-09,-4.2442832709899845e-10,6.160365662508082e-08,1.0081266290840718e-11,2.301465067330643e-07,0.0,2.301460289488961e-07,2.6348677838610737e-07,0.0,4.4236737327278615e-09,7.92937993291367e-05,7.307691624683324e-05,1.451514947011422e-08,1.0031743593823773e-11,7.37515913269159e-05,0.0,2.305288822494873e-07,2.3367825615902963e-07,2.3011937377672323e-07,2.3338132682927557e-07,0.0,2.2917206951354188e-07,-4.4053379625537436e-09,2.4460041791257237e-10,0.0,111.10637664794922
2023-07-27 05:00:00,-2.9629032697871628e-09,-7.465682685643347e-10,6.265390456626999e-08,9.88973642980676e-12,2.2971901522056915e-07,0.0,2.2971747056081485e-07,2.634787166444279e-07,0.0,4.075659930378285e-09,7.931935041220732e-05,7.309128338924251e-05,1.3912819168323183e-08,9.824500820954359e-12,7.376657634569517e-05,0.0,2.3008950847561954e-07,2.3367825615902963e-07,2.2968866821357176e-07,2.3435882726127176e-07,0.0,2.2871889854383692e-07,-4.110295166829736e-09,-2.7994248403258185e-10,0.0,111.10637664794922
2023-07-27 06:00:00,-2.775844415568164e-09,-6.821538733200281e-10,6.073731831087276e-08,9.744934424825056e-12,2.2989400745672025e-07,2.224707892736991e-06,2.29906429950272e-07,2.6287671013678403e-07,3.779662938063645e-09,3.8963106233785274e-09,7.934405845292583e-05,7.311398475663221e-05,1.3590556942581638e-08,9.623412868137813e-12,7.379041788154367e-05,0.0,2.297525980587205e-07,2.3365571202199189e-07,2.2952178362081378e-07,2.3621288175909157e-07,0.0,2.298538341460665e-07,-3.815870968629237e-09,-3.798492806237346e-10,0.0,112.2994155883789
2023-07-27 07:00:00,-2.431819862334441e-09,-5.43106325686254e-11,5.140342877415358e-08,9.156900719955286e-12,2.312167765903959e-07,2.818085692112304e-06,2.3121879046783928e-07,2.621576257325524e-07,1.4538820070394276e-07,2.5797726328322027e-09,7.932301461554521e-05,7.312929471103311e-05,1.3369784575236597e-08,9.055367950347316e-12,7.380366062484075e-05,0.0,2.3024996239658827e-07,2.3122929801194672e-07,2.300851437798053e-07,2.386421688199797e-07,0.0,2.3381918520057806e-07,-2.7362760235482893e-09,-4.3032034353292275e-11,0.040000000008149,112.43096923828124
2023-07-27 08:00:00,-9.533841916688035e-10,9.627671363729152e-10,4.0610792785007264e-08,8.056997074932412e-12,2.3262866427441785e-07,5.636171384224608e-06,2.3262407754640335e-07,2.647429372407202e-07,2.2231200267535747e-07,1.816540835756833e-09,7.929344859034144e-05,7.314153111534503e-05,1.3183305250191855e-08,7.957715561020413e-12,7.381346450648968e-05,0.0,2.314902749979155e-07,2.326488025314833e-07,2.300851437798053e-07,2.409973269467042e-07,0.0,2.3906326039627493e-07,-1.0188131708351592e-09,1.049272002932209e-09,2.5,348.3068542480469
2023-07-27 09:00:00,1.3295762509645256e-09,1.7195262689976257e-09,2.9899594191708576e-08,6.818733520127753e-12,2.3449076094220388e-07,8.45425707633691e-06,2.3435995891254634e-07,2.681166127461631e-07,2.980741707179796e-07,3.2418615511385276e-09,7.926447675349154e-05,7.315201280979998e-05,1.368506403530202e-08,6.686937437180673e-12,7.382030623586266e-05,0.0,2.3301709317032482e-07,2.3449785950424965e-07,2.3008128672192553e-07,2.4344715565256776e-07,0.0,2.4370208324922174e-07,1.554465001587482e-09,1.8992412142470517e-09,11.39999999999418,372.95263671875
2023-07-27 10:00:00,3.020020045577695e-09,2.013733012056148e-09,2.2096575412126262e-08,5.779471906686891e-12,2.3625523350783349e-07,1.1272342768449215e-05,2.353590958458841e-07,2.715260006497773e-07,3.683263411063401e-07,4.801290239416721e-09,7.923700746185962e-05,7.315795156115625e-05,1.352875712909131e-08,5.623379556959947e-12,7.382276952054043e-05,0.0,2.343974227026685e-07,2.3627736662750477e-07,2.300438734698386e-07,2.4580730164017644e-07,0.0,2.468361150024582e-07,3.4402960516076803e-09,2.2425730002693074e-09,40.72000000000117,342.1658935546875
2023-07-27 11:00:00,3.729076750581116e-09,2.751004065216555e-09,1.6686425086616627e-08,4.824323907047303e-12,2.3764373593582055e-07,1.4090428460561519e-05,2.3625770389406173e-07,2.742441555191641e-07,4.3046092616122735e-07,5.785868585898711e-09,7.918895221702573e-05,7.314054512579433e-05,1.2426807961062955e-08,4.660807593241869e-12,7.380253130044492e-05,0.0,2.3551634061366843e-07,2.3763133313055013e-07,2.300896533212241e-07,2.4984088043537603e-07,0.0,2.488902981267137e-07,4.240446259431819e-09,3.1100003876121696e-09,79.80999999999767,274.8991394042969
2023-07-27 12:00:00,4.02954012853445e-09,3.0700011649249074e-09,1.2517718035234214e-08,3.89564518093332e-12,2.3858172111201916e-07,1.690851415267382e-05,2.3690904851039914e-07,2.759931579465703e-07,4.824096969960337e-07,6.335907463153743e-09,7.914120360786048e-05,7.311821535121935e-05,1.0603793717393109e-08,3.7388627099486224e-12,7.377747905366511e-05,0.0,2.3638283618144814e-07,2.3858638428550053e-07,2.30068115177479e-07,2.5307923772403336e-07,0.0,2.501363109774525e-07,4.579551865927819e-09,3.6080003282982318e-09,112.0,274.70654296875
2023-07-27 13:00:00,4.830362822496582e-09,2.818582200882426e-09,9.776091288508167e-09,3.2326099247236876e-12,2.393683195326959e-07,2.818085692112304e-06,2.3752035631588436e-07,2.818360643467771e-07,7.639274743987319e-07,6.626411826162203e-09,7.907011261536072e-05,7.306671135655617e-05,9.67980874556349e-09,3.0809864237167877e-12,7.372380210907553e-05,0.0,2.3716614012648944e-07,2.393647395123852e-07,2.38612582598118e-07,2.551161208895422e-07,0.0,2.508484542220394e-07,5.4682037439204774e-09,3.4215306186103053e-09,126.5,246.97201538085935
2023-07-27 14:00:00,5.153098106541548e-09,2.9065421153866525e-09,8.633133282879884e-09,2.9081450312675405e-12,2.395901955560186e-07,5.636171384224608e-06,2.3774978353266173e-07,2.801814627149507e-07,7.509917558305436e-07,6.508700159656557e-09,7.900710757854144e-05,7.301764189960394e-05,8.842558169980216e-09,2.7635502655114855e-12,7.367380314676833e-05,0.0,2.37519803848867e-07,2.396340442918423e-07,2.38612582598118e-07,2.560641110713128e-07,0.0,2.499036048271725e-07,5.838116390801721e-09,3.493933602976048e-09,102.52999999999884,174.14675903320312
2023-07-27 15:00:00,5.075934849489723e-09,2.734015402822809e-09,8.52553259645334e-09,2.894066873493773e-12,2.3970414658727596e-07,8.45425707633691e-06,2.3780585135280166e-07,2.7866004257607026e-07,7.233810859389582e-07,6.2892408611142104e-09,7.895200122230734e-05,7.297147359885706e-05,8.641210609258985e-09,2.7589717057014923e-12,7.362688224493357e-05,5.8404526752745235e-12,2.3778061098705108e-07,2.39681112801574e-07,2.38612582598118e-07,2.5614414255785633e-07,0.0,2.484053529609421e-07,5.824992272515431e-09,3.2639631623631214e-09,61.19000000000233,81.33354187011719
2023-07-27 16:00:00,4.831614153289584e-09,2.588091540584733e-09,9.105748142371982e-09,3.101718809171051e-12,2.3967458868205263e-07,1.1272342768449215e-05,2.3780104440416405e-07,2.7775151744689724e-07,6.820498989625198e-07,5.884662357504906e-09,7.889971356228289e-05,7.292666999084278e-05,9.65235068994255e-09,2.9778392986982243e-12,7.358058670747618e-05,5.8404526752745235e-12,2.3800369752361084e-07,2.397674859977522e-07,2.38612582598118e-07,2.549896265916104e-07,0.0,2.4622219708371086e-07,5.624827658509179e-09,3.0550898375546318e-09,75.70999999999185,75.65131378173828
2023-07-27 17:00:00,4.773155654264024e-09,2.788906682958938e-09,9.803739708437243e-09,3.3139345405018433e-12,2.395304184038595e-07,1.4090428460561519e-05,2.3769760822172085e-07,2.776451451377655e-07,6.28905568476935e-07,5.534611455103131e-09,7.886807881372454e-05,7.289411662758239e-05,1.08849906527752e-08,3.201041557837045e-12,7.354724557974334e-05,4.672362140219619e-11,2.3820881941341814e-07,2.39763998759402e-07,2.38612582598118e-07,2.5215135653161936e-07,0.0,2.433236571368178e-07,5.707717719486177e-09,3.270007159905057e-09,107.66000000000348,67.08255004882812
2023-07-27 18:00:00,5.755429366413006e-09,2.7376734803968084e-09,1.062968888275287e-08,3.4272629092517697e-12,2.3904003507870463e-07,1.690851415267382e-05,2.3727841459943953e-07,2.776791382328579e-07,5.673311753418026e-07,6.333849792518566e-09,7.887499768684723e-05,7.289322311117193e-05,1.1112674263139143e-08,3.3173416095958365e-12,7.354597617273827e-05,3.779289451997798e-11,2.3820381310237747e-07,2.39779000448494e-07,2.386097884254012e-07,2.4822023066034834e-07,0.0,2.3989675835917126e-07,7.188358445599707e-09,3.4137830095468164e-09,31.820000000006985,67.08255004882812
2023-07-27 19:00:00,5.150947680682657e-09,1.7378072426737291e-09,1.3042094090756954e-08,3.775252435633411e-12,2.3753695395249176e-07,2.818085692112304e-06,2.3600167300255082e-07,2.740785510790218e-07,1.0656768913511903e-07,8.116140900425136e-09,7.895905747467155e-05,7.29432015844775e-05,1.1921727871178556e-08,3.6712357306226095e-12,7.359872355546383e-05,2.3699449588374043e-08,2.375098637534372e-07,2.3895625601774623e-07,2.3753695395249176e-07,2.438385017303938e-07,0.0,2.361322978718048e-07,7.226718792337373e-09,2.3550611693822735e-09,61.11999999999534,163.44534301757812
